경기도,가평군,가평읍 문화로 153,한석봉체육관2_1F_체육관 중앙 출입구 위 천정_#1,37.74036,127.4221
경기도,가평군,가평읍 자라섬로 64,이화원(온실) (옥내2)_1F_하우스 출입구_#1,37.8181473,127.518933
경기도,가평군,청평면 은고개로 31,청평호반문화체육센터 (옥내2)_1F_로비_#2,37.7392072,127.424329
경기도,가평군,가평읍 자라섬로 64,이화원(온실) (옥내2)_1F_하우스 중간_#2,37.8181473,127.518933
경기도,가평군,가평읍 자라섬로 64,이화원(온실) (옥내2)_1F_하우스 끝부분_#3,37.8181473,127.518933
경기도,가평군,가평읍 석봉로191번길 10,가평군청 2청사 (옥내2)_3F_정보화교육장_#1,37.8321793,127.508753
경기도,가평군,가평읍 석봉로191번길 10,가평군청 2청사 (옥내2)_3F_통합회의실_#2,37.8321793,127.508753
경기도,가평군,가평읍 석봉로191번길 10,가평군청 2청사 (옥내2)_3F_통합회의실_#3,37.8321793,127.508753
경기도,가평군,가평읍 가화로 161,가평군노인복지관2_2F_사무실 안 천장_#1,37.833628519,127.511213556
경기도,가평군,설악면 자잠로 65,설악도서관2_2F_문헌정보실_#1,37.683362,127.490923
경기도,가평군,가평읍 석봉로 181,의회동(의회사무실) (옥내2)_2F_운영위원장실 앞_#1,37.8312826,127.509805
경기도,가평군,가평읍 가화로 161,가평군노인복지관2_2F_화장실 앞 복도 천장_#2,37.833628519,127.511213556
경기도,가평군,조종면 조종희망로26번길 22,조종도서관2_2F_종합자료실내 기둥옆천정_#2,37.8181644,127.3529922
경기도,가평군,설악면 자잠로 65,설악도서관2_2F_문헌정보실 입구_#2,37.683362907,127.490923336
경기도,가평군,가평읍 석봉로 181,의회동(의회사무실) (옥내2)_2F_복도_#2,37.8312826,127.509805
경기도,가평군,청평면 은고개로 31,청평호반문화체육센터 (옥내2)_2F_로비_#3,37.7392072,127.424329
경기도,가평군,설악면 자잠로 65,설악도서관2_2F_엘레베이터 앞_#3,37.683362907,127.490923336
경기도,가평군,가평읍 석봉로 181,의회동(의회사무실) (옥내2)_2F_의원사무실 내_#3,37.8312826,127.509805
경기도,가평군,가평읍 문화로 153,한석봉체육관2_체육관 내 좌측 끝 비상계단 복고 위_#3,37.74036,127.4221
경기도,가평군,가평읍 석봉로191번길 10,가평군청 2청사 (옥내3)_4F_엘리베이터 앞_#1,37.8321793,127.508753
경기도,가평군,가평읍 석봉로191번길 10,가평군청 2청사 (옥내3)_4F_소회의실쪽 복도_#2,37.8321793,127.508753
경기도,가평군,가평읍 석봉로191번길 10,가평군청 2청사 (옥내3)_4F_소회의실_#3,37.8321793,127.508753
경기도,가평군,경기도 가평군 설악면 신천리 산1-3 설악도서관-도서관-2-36,설악도서관-도서관-2-36,37.67932,127.5062
경기도,가평군,가평읍 문화로 187,한석봉도서관2_3F_휴게실앞 천정_#1,37.829672136,127.506311558
경기도,가평군,조종면 조종희망로26번길 22,조종도서관2_3F_어울림실내 벽면_#1,37.81825305833333,127.35302765
경기도,가평군,가평읍 문화로 187,한석봉도서관2_3F_세미나실1내_#2,37.829699097222225,127.50666619722222
경기도,가평군,청평면 은고개로 31,청평도서관2_3F_문화교실2내 벽면_#2,37.73954797222222,127.42420097222222
경기도,가평군,가평읍 문화로 187,한석봉도서관2_3F_문화교실2내_#3,37.8297055,127.50666839722223
경기도,가평군,청평면 은고개로 31,청평도서관2_3F_로비천정_#3,37.739503802,127.424228473
경기도,가평군,청평면 은고개로 31,청평도서관2_3F_문화교실3내 벽면_#1,37.739548972222224,127.424199
경기도,가평군,가평읍 석봉로191번길 10,가평군청 2청사 (옥내4)_4F_소회의실_#1,37.8321793,127.508753
경기도,가평군,가평읍 석봉로191번길 10,가평군청 2청사 (옥내4)_4F_통합교육장_#2,37.8321793,127.508753
경기도,가평군,가평읍 석봉로191번길 10,가평군청 2청사 (옥내4)_4F_통합교육장_#3,37.8321793,127.508753
경기도,가평군,설악면 유명산길 79-53,유명산 자연휴양림-2_자생식물원앞 CCTV 상단,37.592538,127.492291
경기도,가평군,청평면 경춘로 884-41,청평생활체육공원2_CCTV 상단_#1,37.740987,127.426888
경기도,가평군,가평읍 문화로 131,가평종합운동장2_CCTV폴대상단_#1,37.82624640,127.50712100
경기도,가평군,상면 행현리 922-15,환경성질환예방관리센터_2F_로비벽면#1,37.724066,127.406023
경기도,가평군,가평군 가평읍 대곡리 693,어린이음악놀이터_2F_놀이터 내부 좌측기둥#1,37.822081,127.512467
경기도,가평군,가평읍 승안리 100 ,다목적교육관(가평읍)_2F_조리실입구_#1,37.8459761111111,127.498656944444
경기도,가평군,가평읍 승안리 100 ,다목적교육관(가평읍)_2F_주방입구_#1,37.8459761111111,127.498656944444
경기도,가평군,설악면 신천리 156-1,설악면 행정복지센터_2F_엘리베이터 앞 천정#1,37.805752,127.481291
경기도,가평군,청평면 청평리 333 1,청평면 행정복지센터_2F_전산교육장_#1,37.74045,127.424175
경기도,가평군,청평면 청평리 333 1,청평면 행정복지센터_2F_사무실_#1,37.74045,127.424175
경기도,가평군,설악면 신천리 156-1,눈메골 문화센터_2F_음악실 벽면#1,37.970194,127.454711
경기도,가평군,상면 연하리 171 1,상면 주민센터_2F_다목적회의실_#1,37.804725,127.356841944444
경기도,가평군,설악면 미사리 145 3,가평(춘천)휴게소_2F_사무실_#1,37.7016938888889,127.54347
경기도,가평군,조종면 조종희망로26번길 16,조종국민체육센터_2F_헬스장_#2,37.81867,127.3522
경기도,가평군,가평읍 문화로 153,한석봉체육관2_체육관 내 VIP 실 앞 입구 천정_#2,37.74036,127.4221
경기도,가평군,경기도 가평군 조종면 현리 420-6 조종도서관-도서관-3-154,조종도서관-도서관-3-154,37.81757,127.35277
경기도,가평군,가평읍 문화로 153,한석봉체육관3_1F_지하 헬스장 정중앙 천정_#1,37.67019,127.3738
경기도,가평군,조종면 조종희망로26번길 22,조종도서관3_1F_어린이열람실내 벽면_#2,37.819957630,127.351061614
경기도,가평군,조종면 조종희망로26번길 22,조종도서관3_1F_도서정보실내 벽면_#3,37.819957630,127.351061614
경기도,가평군,설악면 자잠로 65,설악도서관3_1F_사무실_#3,37.683362,127.490923
경기도,가평군,가평읍 문화로 153,한석봉체육관3_헬스장 입구 우측 위 천정_#2,37.67019,127.3738
경기도,가평군,청평면 은고개로 31,청평도서관3_2F_카운터 우측 벽면_#1,37.739551697222225,127.4242586
경기도,가평군,조종면 조종희망로26번길 22,조종도서관3_2F_강당내 벽면_#1,37.819957630,127.351061614
